"event_id,transaction_id,user_id,card_id,merchant_id,merchant_category,mcc,amount,currency,channel,txn_ts,last_txn_ts,distance_km_from_last,time_diff_min,velocity_km_per_min,device_id,device_trust_score,ip_country,merchant_risk_score,base_anomaly_score,model_score,rule_triggered,label,intervention_required,user_response,response_time_sec"
"E4_7734637547BF,T000061286,U003719,C0005762,M00426,Dining,5812,950.94,INR,POS,2026-01-09 09:20:24,2026-01-01 06:29:51,7188.599382340707,11690.55,0.6149068591589538,D05912516,0.6099824588016881,IN,0.1846632153097326,0.12799308902792994,0.20846109195504467,,normal,0,NA,0"
"E4_E3D01A022CC4,T000020846,U002760,C0004291,M00461,Fuel,5541,1606.95,INR,POS,2026-03-29 16:06:44,2026-03-26 08:20:27,6709.620915855114,4786.283333333334,1.4018436537442303,D98052289,0.7038420405507686,US,0.07230153469100911,0.13749386998297766,0.10158753251237441,,normal,0,NA,0"
"E4_0319B522ED6C,T000039927,U002340,C0003623,M00127,Grocery,5411,1017.05,INR,POS,2026-01-31 19:21:41,2026-01-26 21:18:43,33.789346508007114,7082.966666666666,0.0047705076274076,D62750508,0.8432384681318716,IN,0.17815622500844108,0.38507698562206216,0.1432299030499271,,normal,0,NA,0"
"E4_82953E1A0FF3,T000059743,U003181,C0004962,M00452,Travel,4511,29513.44,INR,POS,2026-02-15 12:33:53,2026-02-03 11:03:14,35.27495610838672,17370.65,0.0020307217121055756,D80405378,0.9292435827609951,GB,0.18829111987392788,0.12452047858586715,0.08926284879433725,,normal,0,NA,0"
"E4_DE9712387913,T000031643,U001614,C0002517,M00714,Grocery,5411,13.52,GBP,POS,2026-01-06 21:39:04,2026-01-03 19:01:45,11.86183785388809,4477.316666666667,0.0026493184952046628,D44292236,0.3489285815684831,IN,0.07086018657531405,0.3746913514351879,0.1747090310109106,,normal,0,NA,0"
"E4_4BF62AFD467B,T000086933,U001415,C0002205,M00485,Fuel,5541,2825.42,INR,POS,2026-03-21 17:29:18,2026-03-17 09:13:17,291.7724088808121,6256.016666666666,0.04663868791070124,D04376503,0.619799480021798,IN,0.24736734648708708,0.6401109750069981,0.3627395262385697,,normal,0,NA,0"
"E4_B0B73327F283,T000029624,U004356,C0006736,M00293,Fashion,5651,7702.11,INR,POS,2026-01-08 22:32:16,2026-01-05 11:49:02,843.980233499611,4963.233333333334,0.1700464549654347,D12253840,0.7661798480656049,IN,0.1670850107539147,0.12156989118192804,0.12028997817769173,,normal,0,NA,0"
"E4_0B41962DAFC0,T000089874,U002994,C0004676,M00787,ATM,6011,4077.11,INR,POS,2026-02-01 08:13:05,2026-01-25 19:52:20,1726.1451109939865,9380.75,0.184009286143857,D46602734,0.47044131522268007,IN,0.3869069909703672,0.3986501808443267,0.4539364642427519,,normal,0,NA,0"
"E4_773CA04B4290,T000033222,U004943,C0007644,M00033,Grocery,5411,1692.8,INR,ATM,2026-01-07 22:04:11,2026-01-06 19:47:22,8178.037265799556,1576.8166666666666,5.186422390554529,D22724140,0.7484886032741132,IN,0.1576609795636656,0.5218584799216558,0.35202353971727973,,normal,0,NA,0"
"E4_FBA70130469A,T000006467,U003591,C0005572,M00227,Entertainment,7832,733.1,INR,POS,2026-02-19 15:54:01,2026-02-17 19:11:09,7311.47500473351,2682.866666666667,2.7252472497329387,D55436184,0.6142242740059249,GB,0.11783976929744566,0.08443573169531104,0.20857944563994954,,normal,0,NA,0"
"E4_6251537A5187,T000109031,U000392,C0000624,M00543,Fuel,5541,3521.87,INR,POS,2026-02-17 10:06:11,2026-02-11 08:57:14,16.52778304058225,8708.95,0.0018977928499511708,D97033891,0.6813098040791747,IN,0.17812046072710938,0.5001823575624118,0.31538188561757846,,normal,0,NA,0"
"E4_FF98B7AF1A68,T000104007,U004394,C0006790,M00123,Dining,5812,4.95,GBP,QR,2026-02-21 16:45:03,2026-02-08 16:04:58,1162.2775247923425,18760.083333333332,0.06195481673192688,D29615897,0.7156734768523617,IN,0.17092694030017389,0.44022372785463376,0.22417190753929334,,normal,0,NA,0"
"E4_4603165C3FA4,T000117913,U004920,C0007610,M00656,Fuel,5541,2056.71,INR,QR,2026-01-09 06:58:37,2025-12-31 10:04:44,1761.5231888334122,12773.883333333333,0.13790036615073298,D25721077,0.41760360499618493,IN,0.2110066722801793,0.3783855095498863,0.3417106395431604,,normal,0,NA,0"
"E4_EB4134D73791,T000095993,U001924,C0002994,M00776,Grocery,5411,1571.46,INR,POS,2026-02-12 09:36:18,2026-01-31 19:14:01,7185.971505647824,16702.283333333333,0.4302388698739488,D66744353,1.0,IN,0.15599919164962409,0.06602503707606036,0.008698917387991972,,normal,0,NA,0"
"E4_2A00DBA210DA,T000095151,U001041,C0001627,M00641,Grocery,5411,4398.46,INR,POS,2026-01-21 20:28:59,2026-01-20 12:32:40,7310.276394639669,1916.3166666666666,3.814753856603207,D55403907,0.6003851965164301,IN,0.011266683446812586,0.40230354868364787,0.3001544454152422,,normal,0,NA,0"
"E4_2F860070AABD,T000101924,U004761,C0007364,M00774,Electronics,5732,57699.69,INR,POS,2026-03-16 17:47:45,2026-03-15 06:11:29,730.9030147477408,2136.266666666667,0.34214034518836944,D10998313,0.6003615390808316,GB,0.3142274892673046,0.4814171664642434,0.31196887795471484,,normal,0,NA,0"
"E4_2B6C842AD977,T000068645,U001923,C0002993,M00450,Dining,5812,682.3,INR,POS,2026-01-21 12:32:08,2026-01-19 15:26:15,1133.532731276062,2705.883333333333,0.4189141184737191,D33364262,0.7370851273639316,US,0.10765228118386803,0.1239152869418223,0.06711147133367498,,normal,0,NA,0"
"E4_70E5E0F35AF0,T000080358,U004205,C0006505,M00452,Travel,4511,47390.82,INR,ATM,2026-02-26 06:52:21,2026-02-24 13:49:57,6726.6974779212915,2462.4,2.7317647327490624,D07215575,0.7345059463124283,IN,0.18829111987392788,0.3361310030698129,0.2801456709659565,,normal,0,NA,0"
"E4_8FC321D67947,T000076825,U004958,C0007670,M00548,Fashion,5651,1.55,GBP,POS,2026-01-01 17:34:26,2026-01-01 08:05:26,8018.7969237181505,569.0,14.092788969627682,D35067345,0.9063507711286152,IN,0.30509390052595137,0.48422072369748054,0.46564714006819535,,normal,0,NA,0"
"E4_04D1978369AF,T000114927,U000473,C0000753,M00058,Travel,4511,12350.34,INR,POS,2026-03-29 11:49:40,2026-03-29 09:09:28,8039.681567668636,160.2,50.18527820017875,D48009733,0.6691123789768697,IN,0.2927853030111584,0.6514565118055438,0.6165259671190729,,normal,0,NA,0"
"E4_6DA139FCE63F,T000099398,U001782,C0002777,M00401,Travel,4511,25842.38,INR,POS,2026-03-02 20:45:14,2026-02-20 09:27:58,6793.465999831538,15077.266666666666,0.4505767623551266,D40239828,0.5343450214781555,GB,0.26279418371791924,0.23688271536420424,0.26538800288168735,,normal,0,NA,0"
"E4_EE03DC02B83F,T000006525,U003443,C0005348,M00379,Fuel,5541,1216.43,INR,POS,2026-03-08 11:48:10,2026-03-01 13:33:28,6702.028530144448,9974.7,0.6719027670149927,D20575447,0.6268269672643487,IN,0.2109982494340348,0.46274248323604666,0.3116966799083409,,normal,0,NA,0"
"E4_6F672499B5AE,T000005437,U003876,C0006014,M00708,Grocery,5411,671.79,INR,POS,2026-03-08 19:12:02,2026-03-06 20:23:24,7447.898318471942,2808.633333333333,2.6517873408675423,D52984834,0.6070989267211391,IN,0.042372333383696226,0.0,0.21477753507108877,,normal,0,NA,0"
"E4_FE473EA4C73F,T000052012,U004772,C0007381,M00212,Fuel,5541,2374.93,INR,ATM,2026-03-26 13:23:59,2026-03-19 14:01:57,6711.7509125805855,10042.033333333333,0.668365727317567,D16733441,0.7792245909266111,IN,0.20771775376976315,0.5021158066571754,0.22673994245855444,,normal,0,NA,0"
"E4_2A20C51C7001,T000014595,U002037,C0003173,M00180,Grocery,5411,688.87,INR,POS,2026-03-13 11:58:49,2026-03-12 13:29:17,1170.7607375282814,1349.5333333333333,0.8675300628821925,D17310461,0.9135953509198996,GB,0.26860284609303486,0.6205013271956816,0.28647866902602537,,normal,0,NA,0"
"E4_B7E593C560C9,T000015610,U000149,C0000235,M00184,Fashion,5651,70.72,GBP,POS,2026-01-07 10:03:19,2026-01-04 18:51:48,1743.9354064588074,3791.516666666667,0.45995720440601356,D96537761,0.5295966033218794,SG,0.38206161842489184,0.37590417891414907,0.2730953181634986,,normal,0,NA,0"
"E4_EA8E3E5F971D,T000018793,U002025,C0003155,M00392,Travel,4511,7141.8,INR,QR,2026-02-08 10:51:24,2026-01-31 14:50:14,2.1632365519190704,11281.166666666666,0.00019175645709684907,D19902856,0.9767466653391976,IN,0.3234804015553576,0.6185576991995758,0.30272985933588853,,normal,0,NA,0"
"E4_2112D39B73F3,T000066580,U000906,C0001424,M00211,Electronics,5732,47219.95,INR,QR,2026-03-25 16:18:09,2026-03-15 11:08:10,1161.090088927708,14709.983333333334,0.07893211451141739,D40190026,0.754127923978701,IN,0.23337788848197905,0.16766498017314502,0.1427929405977149,,normal,0,NA,0"
"E4_6B0DE5434D57,T000054311,U003253,C0005071,M00429,Pharmacy,5912,145.8,INR,QR,2026-02-13 14:55:11,2026-02-04 10:54:49,8191.039455553734,13200.366666666667,0.620516055530306,D10446224,0.9785609712881538,US,0.04653582152246773,0.006313415810588346,0.0,,normal,0,NA,0"
"E4_27329B675270,T000105930,U003473,C0005385,M00265,Dining,5812,621.69,INR,POS,2026-02-01 06:15:16,2026-01-24 06:33:10,9.3145469588107,11502.1,0.0008098127262683075,D78625198,0.561817716738312,DE,0.1513018292986669,0.4353203480122859,0.2981091584105967,,normal,0,NA,0"
"E4_142913DBB4F1,T000083765,U000908,C0001428,M00701,ATM,6011,0.51,GBP,POS,2026-01-26 21:47:57,2026-01-22 16:41:12,8027.662711815798,6066.75,1.323222930204112,D41414709,0.6017122859793415,SG,0.38777999341162706,0.5024923373948413,0.3263881647741017,,normal,0,NA,0"
"E4_FAE9D57A1AF4,T000052654,U000820,C0001295,M00129,Pharmacy,5912,20.86,GBP,QR,2026-03-09 17:19:41,2026-03-04 05:59:03,7307.778052664199,7880.633333333333,0.9273084717384219,D04811357,1.0,US,0.1112746465680241,0.4169834471868077,0.21692716499577497,,normal,0,NA,0"
"E4_EBE13465D56B,T000018031,U003925,C0006093,M00431,Electronics,5732,852.04,GBP,POS,2026-01-15 18:19:49,2026-01-13 14:37:17,8022.001466079362,3102.5333333333333,2.5856294209289277,D21920441,0.6984204998220308,GB,0.28522799598440146,0.5206110006825354,0.33279207587507537,,normal,0,NA,0"
"E4_438A6E7E44A3,T000109854,U003446,C0005352,M00182,Coffee,5814,2.94,GBP,QR,2026-02-03 18:00:23,2026-02-02 09:29:53,25.807538939757237,1950.5,0.013231242727381305,D00553852,0.7001893416642955,DE,0.0,0.14850040084562155,0.06312086989305335,,normal,0,NA,0"
"E4_45B9075336AD,T000015347,U002242,C0003475,M00321,Coffee,5814,98.32,INR,POS,2026-03-29 07:20:24,2026-03-26 09:04:23,9.818571928240912,4216.016666666666,0.0023288740781956694,D92853391,0.6913867617725427,IN,0.3769129608881096,0.43937437779377925,0.36543767449724246,,normal,0,NA,0"
"E4_523964A82CEB,T000043459,U003094,C0004829,M00779,Electronics,5732,7276.18,INR,POS,2026-03-08 11:18:39,2026-03-06 10:11:32,21.436180075835576,2947.116666666667,0.007273610956189578,D65267757,0.6298741909444483,IN,0.44829732556251994,0.5410835809093381,0.3250612331261785,,normal,0,NA,0"
"E4_42C388BB1C8F,T000066270,U004080,C0006314,M00771,Electronics,5732,0.93,GBP,POS,2026-03-22 16:27:37,2026-03-11 22:01:49,7195.19955985584,15505.8,0.46403278514206553,D17992171,0.6670078124860267,GB,0.11762385809307369,0.5558673414876755,0.3267369081981172,,normal,0,NA,0"
"E4_DE3300D58EE4,T000035403,U002224,C0003449,M00717,Fuel,5541,2136.98,INR,QR,2026-03-27 08:12:47,2026-03-20 13:03:51,23.877896445895612,9788.933333333332,0.0024392746004905826,D86253734,0.9579064030050602,IN,0.23291064702191133,0.5216382410554838,0.16727322171225195,,normal,0,NA,0"
"E4_37C7BC3F11F2,T000079593,U000855,C0001350,M00422,Grocery,5411,3843.43,INR,ATM,2026-02-20 14:50:49,2026-02-14 17:37:41,7314.379525266529,8473.133333333333,0.8632437656199433,D02340069,0.46777511226147084,IN,0.24392892315936107,0.4737229249174185,0.3474825580837895,,normal,0,NA,0"
"E4_E4E29DEECFC8,T000066559,U003975,C0006157,M00716,Entertainment,7832,1692.2,INR,POS,2026-02-24 14:51:46,2026-02-23 22:51:40,7302.793847988567,960.1,7.606284603675207,D13833646,0.718537763393536,IN,0.11613652824986792,0.020226264960222194,0.24266097807851517,,normal,0,NA,0"
"E4_FC0535B7D19C,T000094651,U002664,C0004140,M00342,Coffee,5814,231.07,INR,POS,2026-01-01 06:32:53,2026-01-01 01:21:53,735.0463330072289,311.0,2.3634930321775847,D75677903,0.697359323893887,GB,0.2311610132575907,0.3227657471752389,0.2628402480837873,,normal,0,NA,0"
"E4_703D21C5CE08,T000085952,U001369,C0002134,M00052,Entertainment,7832,341.1,INR,POS,2026-02-02 15:18:22,2026-01-31 12:30:15,123.32324703362191,3048.116666666667,0.04045883426387504,D31282154,0.6171145746302726,DE,0.15950285930810637,0.5854681713183563,0.29820738078764003,,normal,0,NA,0"
"E4_E7D530B8AC30,T000015984,U002878,C0004484,M00666,Grocery,5411,475.43,INR,POS,2026-02-04 18:31:17,2026-01-29 09:06:03,15.651139559042637,9205.233333333334,0.0017002436540492513,D04990578,0.7261874283713303,GB,0.2531965046045128,0.09518576146984095,0.1262235182269744,,normal,0,NA,0"
"E4_5EC4345E40AD,T000037559,U004386,C0006780,M00320,Dining,5812,9.08,GBP,POS,2026-03-21 07:50:50,2026-03-17 11:05:53,1198.9379900373194,5564.95,0.2154445215208258,D87103971,0.8158508448858892,SG,0.22787257743429193,0.21370128163789895,0.18048618844899883,,normal,0,NA,0"
"E4_2A15597FF844,T000100575,U003133,C0004887,M00186,ATM,6011,11392.24,INR,POS,2026-02-13 15:50:29,2026-02-13 13:37:48,7298.43588576211,132.68333333333334,55.00642546736925,D31335784,0.7774100460496332,IN,0.4046696416906567,0.2703597775779242,0.5610612037976679,,normal,0,NA,0"
"E4_B5A977900D86,T000046907,U001818,C0002831,M00105,Fuel,5541,4331.18,INR,QR,2026-02-26 18:11:21,2026-02-16 16:03:49,8032.589050019973,14527.533333333333,0.5529217428528798,D68529401,0.6561188877837373,GB,0.20844637510162925,0.44038270203396535,0.30423045816886196,,normal,0,NA,0"
"E4_BED4B65EBEDD,T000027729,U000181,C0000284,M00224,Fashion,5651,2283.51,INR,QR,2026-02-20 08:37:10,2026-02-16 07:19:07,7202.95396749478,5838.05,1.2337944977337947,D59050554,0.15509247661801645,US,0.31225699858973943,0.15611375341193062,0.27081842267162737,,normal,0,NA,0"
"E4_B492C2038A91,T000119566,U004577,C0007078,M00718,ATM,6011,477.13,GBP,ATM,2026-01-30 04:49:30,2026-01-25 18:17:08,8045.027342255063,6392.366666666667,1.2585365893052227,D57467035,0.7763840705209856,GB,0.18701314905743938,0.19028614421152718,0.2732120531483372,,normal,0,NA,0"
"E4_C89449F296F0,T000089464,U002204,C0003420,M00529,Grocery,5411,12.8,GBP,POS,2026-03-11 19:02:45,2026-02-24 17:54:31,8044.261330992854,21668.233333333334,0.3712467558957823,D46823649,0.8029873534747352,GB,0.143731782307205,0.37258794802938755,0.2067115058109034,,normal,0,NA,0"
"E4_08876033345B,T000105285,U000461,C0000734,M00024,Coffee,5814,0.33,GBP,ATM,2026-02-14 07:07:37,2026-02-08 18:28:23,119.79635089332203,7959.233333333334,0.01505124248482752,D11270641,0.8288029114518058,IN,0.18858639758582255,0.4553319410996606,0.2747618187819855,,normal,0,NA,0"
"E4_044232841EF6,T000072765,U002255,C0003494,M00679,Grocery,5411,522.97,INR,POS,2026-01-10 08:02:59,2026-01-10 06:29:59,1130.842703042273,93.0,12.159598957443794,D72662767,0.5973553870384355,IN,0.0898684356573143,0.3240248876272727,0.35125925178433187,,normal,0,NA,0"
"E4_7750A93C7FDE,T000033376,U002044,C0003182,M00532,ATM,6011,2666.51,INR,QR,2026-03-14 07:01:06,2026-03-09 23:42:48,7312.14427004048,6198.3,1.1797015746318311,D40255271,0.537050417960987,IN,0.3525974015944829,0.44129317076931257,0.30298076498680926,,normal,0,NA,0"
"E4_BDADD4EE4A0E,T000013284,U004150,C0006428,M00360,Coffee,5814,174.27,INR,POS,2026-01-05 14:24:32,2026-01-03 20:34:35,8148.953401337289,2509.95,3.2466596551075875,D74406932,0.7513101265675584,IN,0.028139525479586314,0.3664807334436234,0.22905547168407092,,normal,0,NA,0"
"E4_2FF6FA0714FB,T000040480,U000080,C0000125,M00093,Fashion,5651,7584.62,INR,POS,2026-02-24 18:15:51,2026-02-21 11:00:20,127.2313670069295,4755.516666666666,0.026754478203965818,D36321132,0.7756655691023664,IN,0.1524198272685639,0.4812945549554989,0.24713209290766958,,normal,0,NA,0"
"E4_CE0056DB3F19,T000071748,U004782,C0007396,M00786,Dining,5812,1515.72,INR,POS,2026-01-19 10:06:29,2026-01-09 08:48:42,36.29614350871314,14477.783333333333,0.002507023532058647,D55171048,0.4557995148181456,GB,0.24544099680576625,0.24241753630835786,0.2281461669697897,,normal,0,NA,0"
"E4_283DF271EDD3,T000026467,U000891,C0001403,M00483,Dining,5812,482.71,INR,POS,2026-01-04 06:08:42,2025-12-31 20:05:08,1730.4784541961762,4923.566666666667,0.3514684722178725,D83827722,0.7479464749111795,GB,0.23971576773177608,0.3636473933750597,0.1675967032701665,,normal,0,NA,0"
"E4_E802175E3878,T000046486,U003891,C0006038,M00097,ATM,6011,1227.29,INR,QR,2026-02-23 12:52:15,2026-02-21 10:49:59,7302.012543323709,3002.266666666667,2.4321665441634237,D09891994,0.7542506202058161,IN,0.35922699484626136,0.40990680429037546,0.3036073753215785,,normal,0,NA,0"
"E4_D5CBF227269C,T000018884,U002905,C0004528,M00507,Dining,5812,8.96,GBP,QR,2026-03-12 11:24:00,2026-03-07 16:26:40,7287.508161803165,6897.333333333333,1.0565689389817077,D72840263,0.5019503336429093,IN,0.19395834965079228,0.1845267190726287,0.14884068209243984,,normal,0,NA,0"
"E4_4D2BDC84024A,T000037714,U001283,C0002000,M00387,Dining,5812,165.29,INR,POS,2026-03-11 18:38:33,2026-03-10 15:05:06,3.158334478384222,1653.45,0.001910148161954835,D72488846,0.49651935519196255,IN,0.2128058997883273,0.1156447758950741,0.19155451529824374,,normal,0,NA,0"
"E4_2AF47E0D5698,T000071605,U004179,C0006471,M00577,Entertainment,7832,1617.82,INR,POS,2026-03-17 19:27:36,2026-03-07 16:41:32,1124.5711208449536,14566.066666666668,0.07720485883937692,D68662017,0.5865014662980844,IN,0.2190439079113765,0.021720340394858872,0.1766664160879179,,normal,0,NA,0"
"E4_009DA1F6B025,T000043248,U000258,C0000405,M00655,ATM,6011,96.19,GBP,POS,2026-01-09 01:17:17,2026-01-08 23:03:17,8039.323824476181,134.0,59.99495391400135,D53948786,1.0,IN,0.5173306988882846,0.6266783120655659,0.6202689790638635,,suspicious,0,NA,0"
"E4_A80A19673914,T000031993,U001505,C0002350,M00242,Travel,4511,16219.83,INR,ATM,2026-02-27 08:34:40,2026-02-08 07:51:37,8029.525208224478,27403.05,0.29301574854713175,D98447669,1.0,US,0.3386679557385527,0.5745221147130586,0.2623688655030844,,normal,0,NA,0"
"E4_9C2E4F31E712,T000043996,U000855,C0001350,M00394,Grocery,5411,268.43,INR,ATM,2026-03-24 07:22:34,2026-03-20 17:52:25,1729.865793977544,5130.15,0.33719594826224264,D02340069,0.8383247324867023,SG,0.16389164870299322,0.39391805725618906,0.2126745047574664,,normal,0,NA,0"
"E4_94EE04CF49FB,T000084648,U001283,C0002000,M00511,Dining,5812,1503.11,INR,POS,2026-01-30 07:26:43,2026-01-24 15:44:18,1198.7690605765163,8142.416666666667,0.14722521699043276,D72488846,0.5597223841901701,IN,0.19881780018341008,0.5154444476025725,0.3947214075384621,,normal,0,NA,0"
"E4_5EBFBA1B8CF2,T000075445,U000440,C0000701,M00509,Travel,4511,23462.87,INR,POS,2026-01-30 21:21:30,2026-01-26 10:30:56,29.488799915807046,6410.566666666667,0.004600030145406862,D03949509,0.5713692722455895,SG,0.26126703059600587,0.30386701120119974,0.19846137764830432,,normal,0,NA,0"
"E4_58AD2FA73ADF,T000082453,U004599,C0007112,M00086,Electronics,5732,188.56,GBP,QR,2026-03-01 10:02:29,2026-02-25 08:50:05,1162.4809858597348,5832.4,0.19931434501401393,D09092595,0.7940758227897232,IN,0.27056180031980664,0.0641073961894267,0.10902278182438736,,normal,0,NA,0"
"E4_A607459ADA17,T000061062,U000119,C0000186,M00395,Travel,4511,7474.9,INR,POS,2026-03-27 13:21:08,2026-03-21 19:28:32,6708.826454123443,8272.6,0.8109695203591909,D53635181,0.9813179932918417,IN,0.3311373405575019,0.2931463551619621,0.1535928318838494,,normal,0,NA,0"
"E4_7475F69D83BD,T000024787,U002162,C0003359,M00497,Dining,5812,1040.84,INR,POS,2026-03-09 17:52:04,2026-02-24 15:21:17,7344.825287556434,18870.783333333333,0.38921676741328176,D14931686,0.9693577000520945,IN,0.17853986029025248,0.38984837527385297,0.14037115627304494,,normal,0,NA,0"
"E4_9FE2DAFDC2F9,T000019069,U002023,C0003150,M00114,Fashion,5651,100.9,GBP,POS,2026-03-10 13:33:02,2026-03-05 12:09:07,735.1010174401899,7283.916666666667,0.10092111855208712,D09573643,0.8597625927244438,IN,0.14530408517766563,0.37187351689204845,0.2363932735368559,,normal,0,NA,0"
"E4_83D34DFD73BD,T000038619,U002569,C0003993,M00260,Travel,4511,19206.26,INR,POS,2026-03-09 09:09:53,2026-03-04 19:04:02,293.90492962728797,6605.85,0.04449161419458328,D69798436,0.6618881617869593,IN,0.32646631721333425,0.6060349466635102,0.24402531551187712,,normal,0,NA,0"
"E4_A44BACD4F708,T000044645,U000587,C0000925,M00397,Electronics,5732,33747.89,INR,POS,2026-03-19 02:42:17,2026-03-18 10:05:22,7173.1914811604365,996.9166666666666,7.195377227612242,D42851205,0.6381310001233097,IN,0.4449478793274507,0.30767258337911163,0.31667495493846115,,normal,0,NA,0"
"E4_669CF5B9C78F,T000000274,U001096,C0001716,M00247,Electronics,5732,34245.81,INR,ATM,2026-02-13 14:36:30,2026-02-11 22:20:02,6718.576767873392,2416.4666666666667,2.7803308278781933,D34584150,0.5206366310841475,IN,0.3706539662132805,0.2077778214615209,0.3292535397785511,,normal,0,NA,0"
"E4_376130421D58,T000115242,U001591,C0002483,M00608,Travel,4511,7970.4,INR,POS,2026-02-04 06:01:39,2026-01-28 06:10:54,6720.911808693491,10070.75,0.6673695413641975,D52728010,1.0,IN,0.24716484681839826,0.5988992686567083,0.33325186537024726,,normal,0,NA,0"
"E4_F4FE9E27E75D,T000007467,U002393,C0003709,M00544,ATM,6011,760.32,INR,POS,2026-03-10 17:18:33,2026-03-08 19:02:15,22.127453104289813,2776.3,0.007970123223099021,D43056183,0.6882073263962983,US,0.39607300842107906,0.2592814806375003,0.2071321837240841,,normal,0,NA,0"
